,customerid,Country,State,LGA
3722,8a858ff455a09f5a0155bb3d7ced7fe8,Nigeria,Lagos,Eti-Osa
3723,8a76e7d443e6e97c0143ed0a13cb4f61,Nigeria,Lagos,Ikeja
3724,8a858eb4588604f701589b8ee6830979,Nigeria,Bayelsa,Yenegoa
3725,8a858e625c8d993a015c9d5faeb40644,Nigeria,Ogun,Ado-Odo/Ota
3726,8a858f055c831d5b015c864e7426076e,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3727,8a858fa05908043801590d3c3a4e6f83,Nigeria,Ogun,Abeokuta South
3728,8a858f605b911d60015b9c7ded557f4b,Nigeria,Lagos,Surulere
3729,8a858fee57005c96015703ab6c02708e,Nigeria,Lagos,Eti-Osa
3730,8a858e255b910db1015b9762d6b73292,Nigeria,Enugu,Enugu North
3731,8a858ff55b444a8c015b4755aa3236bf,Nigeria,Kwara,Ilorin East
3732,8a858ee758a4dfbc0158b0eba61a2541,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3733,8a858e69566ae5b801568db4c5892cb6,Nigeria,Anambra,Idemili South
3734,8a858f1e5add5268015ade70d6e220fa,Nigeria,Oyo,Saki West
3735,8a858e215afc0662015affe525c27d00,Nigeria,Oyo,Ibadan South West
3736,8a858ee755a0c84a0155bfe660ea0bcc,Nigeria,Ogun,Ado-Odo/Ota
3737,8a858fbd5cd6054a015cda2e86250976,Nigeria,Lagos,Eti-Osa
3738,8a8589a453bc422d0153c724edd84327,Nigeria,Rivers,Port-Harcourt
3739,8a858ffd5c8d343d015c979e2c33038e,Nigeria,Niger,Chanchaga
3740,8a858fb557330de101573d9e848a6536,Nigeria,Ondo,Akure South
3741,8a85898a53bc15600153c7b188b67a9e,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3742,8a858e6c5c88d145015c97d3d7401cc4,Nigeria,Osun,Osogbo
3743,8a858e375b642efc015b660e6d034263,Nigeria,Ogun,Abeokuta South
3744,8a858e5b5bd99460015bd9ffce041c51,Nigeria,Lagos,Oshodi-Isolo
3745,8a858e615c832be8015c87cc64661017,Nigeria,Lagos,Eti-Osa
3746,8a858e475c1c2ea7015c204c71df404c,Nigeria,Lagos,Surulere
3747,8a858fee5863a04901586cb3f8b5798a,Nigeria,Ogun,Odeda
3748,8a858ff25c8250c1015c8290987c2be5,Nigeria,Lagos,Alimosho
3749,8a858ee85c7da7c5015c7e197b7d3b74,Nigeria,Lagos,Alimosho
3750,8a858f725b49c0c0015b52a5f20b0ecd,Nigeria,Bayelsa,Yenegoa
3751,8a858f305c8dd672015c97fcd16d5846,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3752,8a858fd75bb62bbe015bc52a13c36f6c,Nigeria,Edo,Esan West
3753,8a85880353acff880153b9993fe358d9,Nigeria,Anambra,Awka South
3754,8a858eda552adcc201555d90a72d7a22,Nigeria,Lagos,Eti-Osa
3755,8a858f965c6950da015c7825e09e6801,Nigeria,Kwara,Ilorin East
3756,8a858ee45b39aa80015b3ae1004602fa,Nigeria,Lagos,Lagos Mainland
3757,8a858f2b5bf35819015bf4754ed45734,Nigeria,Kaduna,Kaduna North
3758,8a858e245c58e0d6015c594f0b5c278e,Nigeria,Abia,Obi Ngwa
3759,8a858e935cedfe55015cee71530e4d2c,Nigeria,Lagos,Eti-Osa
3760,8a858eda5c8863ff015c9e0131d10bbd,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3761,8a858fe758dc437a0159029c13e9186c,Nigeria,Lagos,Ikorodu
3762,8a858e245c214660015c216f62010d6e,Nigeria,Oyo,Lagelu
3763,8a858e3c5853733801586a30c5c04575,Nigeria,Lagos,Alimosho
3764,8a858ee55cb156e6015cbd3d5e3555c2,Nigeria,Lagos,Eti-Osa
3765,8a858e905d41e83b015d4657f3cd0dbc,Nigeria,Lagos,Ikeja
3766,8a858edd5c8348c4015c8706b3eb4c5c,Nigeria,Kwara,Ilorin East
3767,8a858fca5c35df2c015c3841f389641e,Nigeria,Lagos,Ikorodu
3768,8a858fcb5d605acc015d6081f2731909,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3769,8a858e705668e167015673997f4643f3,Nigeria,Delta,Isoko South
3770,8a858fa358f8275101590297dbea5636,Nigeria,Gombe,Akko
3771,8a6b87fe4d56512d014d57af446e7ad0,Nigeria,Lagos,Eti-Osa
3772,8a858e995bfc46c6015bfccf20b3451c,Nigeria,Lagos,Shomolu
3773,8a858e045cd5b1d6015ce34aae8e63ed,Nigeria,Lagos,Eti-Osa
3774,8a8588dc536a141301536b1506f20efb,Nigeria,Ogun,Ado-Odo/Ota
3775,8a858e5b5bd99460015be19d989363d3,Nigeria,Lagos,Ikeja
3776,8a858e185b4923b4015b4e60a5c475ca,Nigeria,Lagos,Eti-Osa
3777,8a858e185b4923b4015b546070020159,Nigeria,Katsina,Katsina
3778,8a858f265b5c418f015b5c58effa1a88,Nigeria,Lagos,Ikeja
3779,8a858e5b5ca767e1015ca9d8f9d750f4,Nigeria,Cross River,Calabar-Municipal
3780,8a858e3d55ca3ef60155ce643a0663d5,Nigeria,Lagos,Alimosho
3781,8a858e6f5668e01701568ca49e112c41,Nigeria,Oyo,Egbeda
3782,8a858e6d58b0cc520158b1932da631fe,Nigeria,Lagos,Alimosho
3783,8a858ea25bf369e4015bf791083d1be4,Nigeria,Lagos,Kosofe
3784,8a858ed25b1b19eb015b1b59dc1b15a7,Nigeria,Oyo,Afijio
3785,8a858f01588603fa01589057d59a49a4,Nigeria,Ondo,Ifedore
3786,8a858fcd56b9f22c0156db6aff8428f7,Nigeria,Ogun,Ifo
3787,8a858fca5c830943015c8374df2b4096,Nigeria,Oyo,Akinyele
3788,8a85888c54a05b820154aa79afb15290,Nigeria,Ogun,Ifo
3789,8a858e3257b91c6d0157cc224b4e0b81,Nigeria,Lagos,Mushin
3790,8a858e8d56b784480156d7d32d347963,Nigeria,Lagos,Eti-Osa
3791,8a858f9f5679951a015689f941316720,Nigeria,Lagos,Lagos Mainland
3792,8a858ffc5baffa85015bb43ec7b56b00,China,Beijing,
3793,8a858f295c8d307f015c9b0c82c6605b,Nigeria,Lagos,Eti-Osa
3794,8a858f9d5668e3f10156749815b41f4d,Nigeria,Sokoto,Sokoto South
3795,8a858f965c6950da015c7ca00bf21715,Nigeria,Ondo,Akure North
3796,8a858f3d5bfc954e015bfcc137851d9d,Nigeria,Niger,Borgu
3797,8a858f6459b2320a0159b322c80f5306,Nigeria,Ondo,Akure South
3798,8a858fa5552add5d01552f0382527a7e,Nigeria,Oyo,Ibadan South West
3799,8a858f615b1ffb14015b21d3541d018b,Nigeria,Plateau,Jos South
3800,8a858ff85bd93919015be343ec543f5a,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3801,8a858e645654fdc40156551f17c80e06,Nigeria,Lagos,Alimosho
3802,8a858e655a047d1a015a08e7325312ff,Nigeria,Kaduna,Kachia
3803,8a858fd3552c756201554b67d6fb4234,Nigeria,Kano,Kano Municipal
3804,8a858e5b5bd99460015be39f12b71b0a,Nigeria,Lagos,Ikorodu
3805,8a858fcb5d0ed176015d0efab3180966,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3806,8a858f775d0e8a23015d1213843d3896,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3807,8a858ead5b66b9c1015b66cad65810c7,Nigeria,Lagos,Ikeja
3808,8a8589045384bd8301539e134b745638,Nigeria,Lagos,Kosofe
3809,8a858f7d5be8748c015be8ce824c40a3,Nigeria,Lagos,Surulere
3810,8a858f9c56aaf37d0156b6ec1be309d6,Nigeria,Lagos,Amuwo-Odofin
3811,8a858eec5aaf010c015ab38e3e383120,Nigeria,Oyo,Akinyele
3812,8a858f555cc65d60015cc87c7641417a,Nigeria,Delta,Uvwie
3813,8a858e2c5aa96d03015aad08250b34f7,Nigeria,Lagos,Ikeja
3814,8a858f7b5ca7abe3015ca859c9f62413,Nigeria,Oyo,Ido
3815,8a858fa25bd92c20015be332daa35ecf,Nigeria,Oyo,Egbeda
3816,8a858f1b5b256bc9015b3039f72a13d5,Nigeria,Lagos,Epe
3817,8a858f295c8d307f015c90c20c5258ee,Nigeria,Rivers,Etche
3818,8a858e3d5c3b5122015c408c5c046a18,Nigeria,Anambra,Idemili South
3819,8a858f065b1fe50a015b1fed920f0c90,Nigeria,Lagos,Kosofe
3820,8a858f095b86f177015b870bcd871302,Nigeria,Lagos,Ibeju/Lekki
3821,8a858f265b394f74015b3954a1400698,Nigeria,Lagos,Eti-Osa
3822,8a858fd858e2f19a0158fed15f3a3806,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3823,8a858e3a54e33702015516e3d21a3f08,Nigeria,Ogun,Shagamu
3824,8a858f745b86e128015b872a3a063068,Nigeria,Ekiti,Ado Ekiti
3825,8a8588235375c27f01537f79100c40c3,Nigeria,Osun,Olorunda
3826,8a858fd95c3b5bca015c4097e9ef79b1,Nigeria,Ogun,Obafemi-Owode
3827,8a858f555cacacdf015cb000734204fa,Nigeria,Osun,Ede North
3828,8a858fcd56b9f22c0156d8afaef02fd8,Nigeria,Ogun,Ado-Odo/Ota
3829,8a858fff5a36fe68015a3733e2131686,Nigeria,Delta,Ughelli North
3830,8a858fcf5b39c3ba015b39e4d0742417,Nigeria,Cross River,Ogoja
3831,8a858e6a5bfd4b54015c0b1d85ef208e,Nigeria,Oyo,Ibadan North West
3832,8a858e085ca0b5e8015ca0bacc7e0208,Nigeria,Delta,Oshimili South
3833,8a858e5e5d51031d015d513ff3b9267f,Nigeria,Ondo,Okitipupa
3834,8a858e765507208301550b5cb3ae27bc,Nigeria,Lagos,Lagos Mainland
3835,8a858f9c56aaf37d0156ac3dcf0f06c9,Nigeria,Lagos,Mushin
3836,8a858f225bfdb280015c06200b660d25,Nigeria,Bayelsa,Yenegoa
3837,8a858eaf570f3a0a0157230080664ee0,Nigeria,Lagos,Alimosho
3838,8a85884e548fad6501549a053d8a74fd,Nigeria,Lagos,Kosofe
3839,8a81894c529babae0152a10bafeb6895,Nigeria,Lagos,Oshodi-Isolo
3840,8a858e0c5bf343de015bf762be82124b,Nigeria,Nassarawa,Karu
3841,8a858e495cef1ef1015cf3a804e535d7,Nigeria,Plateau,Jos North
3842,8a858f1f5b48a72d015b48a73d40001e,Nigeria,Lagos,Agege
3843,8a858e495cef1ef1015cf3901dc62a7d,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3844,8a858e3c585373380158541ec9ea2d9c,Nigeria,Oyo,Ibadan North
3845,8a858f1e5cef1d91015ceff83cb8577f,Nigeria,Lagos,Ikeja
3846,8a858f305c8dd672015c9d62596676c3,Nigeria,Delta,Oshimili North
3847,8a858e0f5577f57901557ccf46ce3b55,Nigeria,Lagos,Ikeja
3848,8a85893d53f104eb0154012858000b78,Nigeria,Lagos,Eti-Osa
3849,8a858e045cd5b1d6015cdac5a9fe38be,Nigeria,Oyo,Ibadan North
3850,8a858f995a4762a5015a476f8c700bb8,Nigeria,Ogun,Ijebu North
3851,8a858e6e55c554c20155c6d8e2925c62,Nigeria,Lagos,Mushin
3852,8a858f0c5cc68025015cc6c4f6ba1658,Nigeria,Rivers,Port-Harcourt
3853,8a858fb15a41784f015a41921e4c142b,Nigeria,Ogun,Ifo
3854,8a8588fd53c244bc0153c9c031e76307,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3855,8a858ec95afc0922015afcf961164042,Nigeria,Ogun,Ifo
3856,8a858e955add2971015ae0fb8d6807d9,Nigeria,Imo,Owerri-Municipal
3857,8a858ffa55ca72a50155ead217ad624e,Nigeria,Oyo,Lagelu
3858,8a858fe756939bbb0156a065ee3426d1,Nigeria,Imo,Mbaitoli
3859,8a858f5e5bedf32a015beeb96d0a4ddf,Nigeria,Delta,Oshimili South
3860,8a85882653e2eb990153e6349161513e,Nigeria,Lagos,Ikorodu
3861,8a8589a453bc422d0153c3b0afc75159,Nigeria,Oyo,Ido
3862,8a858fb959976ce00159a0c2d6453d0c,Nigeria,Kwara,Asa
3863,8a858e255557edfe01556f9c8e4321ad,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3864,8a858e5c56f98bad0156fec9e9326a62,Nigeria,Delta,Uvwie
3865,8a858e5856b7840c0156bbf9338d4bd6,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3866,8a858e345be813ea015be9d95ff314df,Nigeria,Lagos,Ikeja
3867,8a858e905bf2fa58015bf676bbf639a1,Nigeria,Oyo,Ibadan South West
3868,8a858e8e58f6d66f0158ff063d6d38cd,Nigeria,Plateau,Jos South
3869,8a858fd3552c756201554a0014cb700b,Nigeria,Lagos,Mushin
3870,8a858fde5800dc86015801acc2c759e1,Nigeria,Lagos,Shomolu
3871,8a858f965c6950da015c6acefa5f661f,Nigeria,Lagos,Kosofe
3872,8a858f8a5b38c510015b38cca8030b12,Nigeria,Lagos,Alimosho
3873,8a858f99560bbe4501560e67467e3832,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3874,8a858ebc572e1e3a0157390426b3300f,Nigeria,Bayelsa,Yenegoa
3875,8a858e0c552ae0b80155504019352754,Nigeria,Lagos,Eti-Osa
3876,8a8588fd53c244bc0153c7b3845e0983,Nigeria,Lagos,Apapa
3877,8a858eb75c21a2b9015c310ae7325a77,Nigeria,Bayelsa,Yenegoa
3878,8a858ef25c8393f8015c863b8c0549f7,Nigeria,Lagos,Eti-Osa
3879,8a858f6155781363015589cc40185843,Nigeria,Lagos,Eti-Osa
3880,8a85887d5384ae1401538a1fd2a853d4,Nigeria,Lagos,Ikorodu
3881,8a858f055d0e3d8c015d0f9033d26ff1,Nigeria,Ogun,Ifo
3882,8a858ea35b62a3e1015b62d3ec90281b,Nigeria,Lagos,Ikeja
3883,8a858edf55ca17ba0155ca8650662602,Nigeria,Lagos,Eti-Osa
3884,8a858efe5bca0a81015bcd3ec30c6022,Nigeria,Osun,Olorunda
3885,8a8588fd53c244bc0153cda4fd4a486b,Nigeria,Oyo,Ido
3886,8a858e0a565e71c40156652b73613d66,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3887,8a858f7a58c218eb0158c8e76932370e,Nigeria,Ogun,Ado-Odo/Ota
3888,8a858fcc5c5f010e015c5f2526d30e4b,Nigeria,Ogun,Abeokuta South
3889,8a858ff45be92ea2015bec4ff05a27aa,Nigeria,Rivers,Port-Harcourt
3890,8a858fff5a28d297015a31b40f36371f,Nigeria,Delta,Bomadi
3891,8a858e165b90faf9015b95d2b5031316,Nigeria,Ogun,Ado-Odo/Ota
3892,8a8588f754a058cb0154b86caf3a73a4,Nigeria,Lagos,Eti-Osa
3893,8a858f9157f7b9670157fb3f27a779e5,Nigeria,Lagos,Alimosho
3894,8a858ffd5c8d343d015c984714ba1a4b,Nigeria,Lagos,Surulere
3895,8a858f0656b7820c0156bd08609f17a2,Nigeria,Oyo,Ibadan South West
3896,8a858e525cac859d015cacebddac2d5c,Nigeria,Delta,Oshimili South
3897,8a858e775c362114015c3b23d88c3266,Nigeria,Lagos,Surulere
3898,8a85886f543912e301543e0badb035fa,Nigeria,Lagos,Ifako-Ijaye
3899,8a858f7e5c213ef4015c2c0013e72111,Nigeria,Lagos,Amuwo-Odofin
3900,8a858f415686c0ab01568f15d70b1d85,Nigeria,Lagos,Oshodi-Isolo
3901,8a858ea15ca2565c015ca6ed24977b5e,Nigeria,Ogun,Shagamu
3902,8a8589ec54517bf90154575802725303,Nigeria,Lagos,Ikeja
3903,8a858e195ccb3020015ccc1f0901664d,Nigeria,Lagos,Eti-Osa
3904,8a858e8c5d37e319015d3a77a3b6530e,Nigeria,Federal Capital Territory,Gwagwalada
3905,8a858fc45d4233f2015d46edcac71b83,Nigeria,Ogun,Ado-Odo/Ota
3906,8a858e675c3fe0a1015c4df608682d94,Nigeria,Lagos,Eti-Osa
3907,8a858fd55577e87601558336f0793396,Nigeria,Rivers,Port-Harcourt
3908,8a858fd45a4260bc015a4651a647586f,Nigeria,Lagos,Ojo
3909,8a858ec05ba5ca1d015ba5e55a060b0c,Nigeria,Osun,Ede North
3910,8a858f4e5ba5e8d3015baa225ee45742,Nigeria,Lagos,Eti-Osa
3911,8a858f4e5ca72981015cabaa28101a39,Nigeria,Kebbi,Aleiro
3912,8a858f9c5cd581d9015cd5fd37de47cd,Nigeria,Lagos,Epe
3913,8a858e4157e2d76b0157e9326ba54ec9,Nigeria,Enugu,Enugu South
3914,8a858e6a5bfd4b54015c109266872b55,Nigeria,Kaduna,Kaduna South
3915,8a858e79568ec7de015690a5594b3bea,Nigeria,Kaduna,Kaduna North
3916,8a858f7c5be8dc45015be91b35ae3413,Nigeria,Lagos,Ifako-Ijaye
3917,8a858ef85cf93896015cf996a0a53980,Nigeria,Edo,Ovia South West
3918,8a858fbc594a495c0159650b0ede204b,Nigeria,Lagos,Eti-Osa
3919,8a858e71570f2c6b01571f8552676a96,Nigeria,Oyo,Ibadan South West
3920,8a85884e54a0565b0154b8e5e038630b,Nigeria,Anambra,Nnewi North
3921,8a858fcb5c11f481015c167f5ecc4280,Nigeria,Lagos,Mushin
3922,8a858e0b5d1d8104015d1db8dcf31765,Nigeria,Plateau,Jos North
3923,8a858e875b910dfe015b9ef45d487dd4,Nigeria,Kaduna,Chikun
3924,8a858e225c404292015c4ead01420908,Nigeria,Delta,Sapele
3925,8a858e395cb1d4d9015cb2115b1d13d7,Nigeria,Lagos,Alimosho
3926,8a858ed55c63db54015c753ba4d83da3,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3927,8a858f535908095c01591ce9992f00c5,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3928,8a858f365b2547f3015b2d7c3d736f1a,Nigeria,Lagos,Alimosho
3929,8a858f535d325481015d33eac1d95f6e,Nigeria,Kogi,Lokoja
3930,8a858ed25baac424015baaeed0191571,Nigeria,Nassarawa,Karu
3931,8a858edb552adcfd015531bdc5371d37,Nigeria,Bayelsa,Yenegoa
3932,8a858f2e5cd09481015cd41183a32235,Nigeria,Delta,Uvwie
3933,8a858899538ddb8e015390510b321f08,Nigeria,Kogi,Yagba East
3934,8a8588dc5384a05f01539f0b767647ce,Nigeria,Ogun,Abeokuta South
3935,8a1eb5ba49a682300149c3c068b806c7,Nigeria,Lagos,Eti-Osa
3936,8a858e3e5b3ee747015b3f0a08cb34f8,Nigeria,Oyo,Ogbomosho North
3937,8a858e5856b7840c0156c2043cdf22c2,Nigeria,Lagos,Mushin
3938,8a858e0156b782a10156c74e46602d88,Nigeria,Enugu,Udi
3939,8a858f475c7ea023015c7ece3e4a0a8a,Nigeria,Ondo,Akure South
3940,8a858eda5c8863ff015c91beb3016213,Nigeria,Lagos,Kosofe
3941,8a858e4f58b9f0b40158c027a53e65a8,Nigeria,Oyo,Ibadan South West
3942,8a858fae5921beeb01594a6b98513a8c,Nigeria,Delta,Okpe
3943,8a858fa95b631878015b662ca5b446cf,Nigeria,Oyo,Ido
3944,8a858e875c63d395015c6ef64f313cc2,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3945,8a858f145bf23564015bf246b6f90e04,Nigeria,Lagos,Oshodi-Isolo
3946,8a858ffd5c8d343d015c8dd548a95120,Nigeria,Oyo,Ibadan North
3947,8a858e705668e16701568d07718d6e1e,Nigeria,Ogun,Ikenne
3948,8a858e185b4923b4015b549f63781182,Nigeria,Rivers,Port-Harcourt
3949,8a858f265c2187bd015c25ec8a997bf3,Nigeria,Lagos,Ikeja
3950,8a858fce5bed2476015bed31fd290906,Nigeria,Anambra,Anaocha
3951,8a858fc959bc56c80159caf763b468fb,Nigeria,Lagos,Ifako-Ijaye
3952,8a858f0c57d3fe8e0157dcc488084992,Nigeria,Lagos,Oshodi-Isolo
3953,8a858eed5756fb0e0157576dda0129e5,Nigeria,Lagos,Eti-Osa
3954,8a858e205c21d53a015c31cc641b57ab,Nigeria,Ogun,Ado-Odo/Ota
3955,8a858e655cd0642d015cd4f7cc5a1bfe,Nigeria,Lagos,Mushin
3956,8a858fa5552add5d015545f1fbad57f0,Nigeria,Lagos,Agege
3957,8a858e705b3a03c7015b3a431c9c1e1c,Nigeria,Lagos,Ikeja
3958,8a858ee958860456015896a4c2e3228c,Nigeria,Niger,Edati
3959,8a858f3a58a6d6720158b1b681871a59,Nigeria,Ondo,Akure South
3960,8a858f465668e3d60156731b480a054e,Nigeria,Rivers,Obio/Akpor
3961,8a8588fd53c244bc0153c2de00633728,Nigeria,Lagos,Eti-Osa
3962,8a858e8c5d37e319015d387c0a7f1de8,Nigeria,Lagos,Surulere
3963,8a858e985ccb51e8015ccebfae800d52,Nigeria,Lagos,Ojo
3964,8a858eaa5b14b9b2015b14d3a3090d8a,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3965,8a858f2656e154de0156e4eb81786821,Nigeria,Lagos,Eti-Osa
3966,8a858e135cb22031015cc47670b55fa6,Nigeria,Rivers,Port-Harcourt
3967,8a858f985bf79668015bf7e2a2f12fef,Nigeria,Akwa Ibom,Uyo
3968,8a858fd3552c756201554443ab122d5a,Nigeria,Lagos,Eti-Osa
3969,8a858f665a1e86df015a2255769148b4,Nigeria,Edo,Ikpoba-Okha
3970,8a858ed75732b6810157376091b129f4,Nigeria,Lagos,Ikeja
3971,8a858f0455d9feaf0155f5a8886a283c,Nigeria,Lagos,Oshodi-Isolo
3972,8a858e0f5c45466f015c536697241575,Nigeria,Plateau,Jos South
3973,8a858ec75bfd77c4015c01a6e2e1199b,Nigeria,Lagos,Oshodi-Isolo
3974,8a858f045bc9690c015bc9a82a3c19aa,Nigeria,Kwara,Ilorin East
3975,8a858ff55b5d377b015b5d42285f0fed,Nigeria,Lagos,Amuwo-Odofin
3976,8a858f13556665aa01556c9c75863a6d,Nigeria,Kwara,Asa
3977,8a858f5856373f8801563cd1b3272f9c,Nigeria,Lagos,Alimosho
3978,8a858ef759ffbd8a0159ffea48b311e8,Nigeria,Oyo,Ibadan South East
3979,8a858ece5d1e42c3015d235334ba7683,Nigeria,Lagos,Eti-Osa
3980,8a858e235be813f6015be907ce7f4a8a,Nigeria,Lagos,Alimosho
3981,8a858e495cef1ef1015cf32d015f6e3e,Nigeria,Edo,Egor
3982,8a858f035ab947e3015abe0b9724749a,Nigeria,Ogun,Shagamu
3983,8a858e0156b782a10156c2f83bd248f2,Nigeria,Lagos,Shomolu
3984,8a858eac5b3ece95015b3ee7942e2457,Nigeria,Rivers,Port-Harcourt
3985,8a858ed55c5f1965015c5f58ecbc2069,Nigeria,Kano,Fagge
3986,8a858eff55a090650155bca5bc8052e0,Nigeria,Lagos,Surulere
3987,8a858f385b34d285015b388b44a27edf,Nigeria,Lagos,Badagry
3988,8a858f965bb63a25015bbb332f6f7592,Nigeria,Osun,Osogbo
3989,8a858faa56dffac60156e0c9aae34148,Nigeria,Niger,Bida
3990,8a858fd45a4260bc015a46d547e52e7f,Nigeria,Ogun,Ijebu East
3991,8a858fd3552c756201554e18a1b77d48,Nigeria,Ogun,Ado-Odo/Ota
3992,8a858f7e5c69a6e3015c6b5b59264a17,Nigeria,Lagos,Alimosho
3993,8a858ee0560bc07701561d3b978b4831,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3994,8a858f985b3db23f015b3de96eac49ca,Nigeria,Plateau,Jos North
3995,8a858959537a097401537c7ed53d0780,Nigeria,Osun,Ife Central
3996,8a858e185b4923b4015b537a4383609d,Nigeria,Lagos,Ifako-Ijaye
3997,8a858ff554e290e10154ec69186153cc,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
3998,8a858fbd5ad1feb0015ad209895209a5,Nigeria,Lagos,Ikeja
3999,8a858e345be813ea015be81b372e07dd,Nigeria,Lagos,Mushin
4000,8a858fe45cd62cbf015ce8c27bea68ef,Nigeria,Lagos,Oshodi-Isolo
4001,8a858f475bceed0d015bd01e3dcf6d95,Nigeria,Lagos,Alimosho
4002,8a858f725b49c0c0015b4d09b3876961,Nigeria,Delta,Sapele
4003,8a858e245c5f3f7c015c63d531167c8a,Nigeria,Cross River,Calabar South
4004,8a858f045bab240c015bab4f47fe14dd,Nigeria,Lagos,Ajeromi-Ifelodun
4005,8a858f045bc9690c015bc98a86fd0efb,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
4006,8a858e705668e167015673bfd9d25042,Nigeria,Lagos,Surulere
4007,8a858fed5a28bf0e015a3429dabf6bab,Nigeria,Lagos,Mushin
4008,8a858f7d5cf9aef9015d0cc6f0d61fc2,Nigeria,Oyo,Ibadan North
4009,8a85882953bc04f80153bc198e5d0222,Nigeria,Kogi,Adavi
4010,8a858f365b2547f3015b2fc6ca393bbe,Nigeria,Niger,Suleja
4011,8a858e6c5c88d145015c93ab0c4d2933,Nigeria,Oyo,Akinyele
4012,8a858f9a5c885f42015c8c56555f6071,Nigeria,Rivers,Obio/Akpor
4013,8a858e615c832be8015c86c6e7481967,Nigeria,Lagos,Ifako-Ijaye
4014,8a858ece5cd05041015cd1aaf05e0329,Nigeria,Lagos,Eti-Osa
4015,8a85895054a061920154a909b1a76c1d,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
4016,8a858ffe5c11b69c015c11cd083f0bf2,Nigeria,Lagos,Lagos Island
4017,8a858f4655ca643c0155ca7931a90537,Nigeria,Delta,Uvwie
4018,8a858efa5c646292015c67ef45cb096c,Nigeria,Lagos,Surulere
4019,8a85880353acff880153b23e3c742a08,Nigeria,Ogun,Ifo
4020,8a858f8f5bd43c36015bd84ce0b26bce,Nigeria,Ogun,Ifo
4021,8a858fae5b49223f015b49381b57146a,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
4022,8a858ff554e290e10154fe4e6b3f648c,Nigeria,Delta,Udu
4023,8a858e7d5b8b0b92015b8b3728e92482,Nigeria,Edo,Oredo
4024,8a858e645755e62201575e72c8b77fd5,Nigeria,Lagos,Lagos Island
4025,8a858f0a5bf3716c015bf38c723c0aee,Nigeria,Kaduna,Chikun
4026,8a8589f853f100fb01541090709d2184,Nigeria,Lagos,Ifako-Ijaye
4027,8a858ec05ba5ca1d015bae063b2f4ee5,Nigeria,Lagos,Ifako-Ijaye
4028,8a858fbf5b3a0b46015b3d5e8fae2a65,Nigeria,Lagos,Shomolu
4029,8a85881a5420ebf101543805f5fb4a09,Nigeria,Lagos,Ibeju/Lekki
4030,8a8588ae53f1cb7c015414160f0175bc,Nigeria,Kogi,Lokoja
4031,8a858e135cb22031015cbb1bc347555b,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
4032,8a858e7c588604a40158a75735995afa,Australia,New South Wales,Sydney
4033,8a858fdd5d3268a5015d35c511010ad6,Nigeria,Oyo,Ogbomosho North
4034,8a858e345c788b37015c7cc1579416d3,Nigeria,Ogun,Obafemi-Owode
4035,8a858e9d5bfd7037015c0b68f69113ba,Nigeria,Taraba,Jalingo
4036,8a858f665c2142a0015c2eceb8672f3f,Nigeria,Lagos,Ikorodu
4037,8a858f0056b7cf8e0156dc169f9a3b31,Nigeria,Lagos,Eti-Osa
4038,8a858fd85b66d5c1015b66f5ae28185f,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
4039,8a858eac59b14c020159b1c6a26a5569,Nigeria,Ondo,Akure South
4040,8a858f2e5cd09481015cd0a05cde084c,Nigeria,Ogun,Ado-Odo/Ota
4041,8a858f185d2cf38e015d2d3ab4542892,Nigeria,Ogun,Ifo
4042,8a858f385b34d285015b34ed06a1189b,Nigeria,Federal Capital Territory,Gwagwalada
4043,8a858e2155defefd0155e3c9a8564f63,United Arab Emirates,Sharjah,
